place_id,월평균_리뷰수_log,요리주점_밀도,요리주점_밀도_log,brand_type,요리주점_존재
1189283598,2.6210388241125804,0.2485089463220675,0.2219499963684593,자사,1
1120915524,1.3652409519220583,0.0836470096194061,0.0803322131037852,자사,1
1831537710,2.8810693652338517,0.1418037436188315,0.1326092432419212,자사,1
1456505357,3.68051120444342,0.1467505241090146,0.1369323115336399,자사,1
1765329714,2.803360380906535,0.1626677511183407,0.1507171501061191,자사,1
1005671374,2.9661318037777,0.2443991853360488,0.2186528313770746,자사,1
1109103798,2.1400661634962708,0.100993098804915,0.0962125896054713,자사,1
1654545522,3.215536923602686,0.2443991853360488,0.2186528313770746,자사,1
1151197342,2.7024791560527546,0.251004016064257,0.2239464417628001,자사,1
1480935223,2.525728644308256,0.2010338885697875,0.1831827596604445,자사,1
1294998541,2.3826278006675823,0.1447701773434672,0.1352038983822323,자사,1
1164697805,3.431295412819435,0.2010338885697875,0.1831827596604445,자사,1
1460937600,3.597312260588446,0.1621621621621621,0.1502822030493379,자사,1
1826878021,3.4039713085448806,0.1033057851239669,0.098310932243563,자사,1
1035417750,3.280284452996844,0.2485089463220675,0.2219499963684593,자사,1
1778168403,4.432798960047305,0.1447701773434672,0.1352038983822323,자사,1
1269875819,2.5964977151964628,0.100993098804915,0.0962125896054713,자사,1
1058646920,4.161483865059729,0.1626677511183407,0.1507171501061191,자사,1
1754035019,3.821368637160015,0.0836470096194061,0.0803322131037852,자사,1
1538729455,3.34109345759245,0.1447701773434672,0.1352038983822323,자사,1
1160722316,2.9132560517297525,0.205158264947245,0.1866108985234313,자사,1
1117014686,3.0948231761982217,0.1467505241090146,0.1369323115336399,자사,1
1390537313,4.343805421853684,0.0759301442672741,0.0731855379473993,자사,1
1516621298,2.70805020110221,0.0,0.0,자사,0
1479645620,2.4423470353692043,0.019136466929793,0.0189556676778979,자사,1
1384001087,2.740840023925201,0.0040018335673799,0.0039938475302004,자사,1
1866157196,2.724579503053421,0.0,0.0,자사,0
1821667598,3.1098047298138387,0.0,0.0,자사,0
1326207551,2.449567283342692,0.0,0.0,자사,0
1119031588,2.970414465569701,0.0,0.0,자사,0
1548256786,2.740840023925201,0.0,0.0,자사,0
1736872254,1.6894806201076369,0.0058183933961234,0.0058015319181278,자사,1
1504742739,2.5902671654458267,0.0,0.0,자사,0
1021328867,3.3292238820370663,0.0027204558494747,0.0027167621070524,자사,1
1005285987,3.251665647691192,0.0320336811275855,0.0315313032783401,자사,1
2035205067,2.0149030205422647,0.019136466929793,0.0189556676778979,자사,1
1878005111,0.9808292530117262,0.004760046077246,0.00474875288116,자사,1
1206922924,1.6894806201076369,0.0234192037470726,0.0231491818669655,자사,1
1473086261,3.254886262391234,0.007230657989877,0.0072046421150474,자사,1
1649261391,3.157000421150113,0.0,0.0,자사,0
1636872723,3.198673117550681,0.0,0.0,자사,0
2075104976,0.2876820724517809,0.0320336811275855,0.0315313032783401,자사,1
1609455973,2.9746788643561586,0.0,0.0,자사,0
